"Year","County","usage_wy","usage_w","usage_c","usage_wn","usage_sp","usage_sm","usage_fa","Tmean_wy","Tmean_w","Tmean_c","Tmean_wn","Tmean_sp","Tmean_sm","Tmean_fa","TotalP_wy","TotalP_w","TotalP_c","TotalP_wn","TotalP_sp","TotalP_sm","TotalP_fa","gini_wy","gini_w","gini_c","gini_wn","gini_sp","gini_sm","gini_fa","BEA_PI_DT","ManPayCBP","GDP_PC_Change","GDP_Man"
1986,"Brunswick",4.793,2.835,1.958,1.127,1.41,1.41,1.425,15.0315003628274,21.613935288847,8.41289821193956,3.4873353057,14.1400261315761,24.9764981990217,15.8483845431099,1099.953608693,493.205912409,606.747696284,175.125048231,165.117966707,363.843961204,155.035376702,0.875301916540223,0.869778525809897,0.874062255196954,0.857089185664895,0.881637508754865,0.83925484298076,0.86163072872721,310.045378151269,NA,3.4,-1588.40272248007
1986,"Buchanan",28.6268571428571,13.9712142857143,14.6556428571429,6.77335714285714,7.26014285714286,6.83885714285714,6.70471428571429,12.8935734333452,19.6030988086066,6.14718253404396,0.8530912197,12.2401982732609,22.4675872166304,14.1724141526044,1032.201626377,563.911533761,468.290092616,177.849881962,224.263642072,252.705559944,339.666480279,0.781676813821074,0.775952567783828,0.784293564564926,0.753966580616478,0.819156757272333,0.790762474915213,0.717436288785561,-502.47394957982,NA,3.4,-1588.40272248007
1986,"Buckingham",140.203,72.945,67.258,32.746,37.738,34.452,35.995,14.2203853106822,20.9814626875847,7.42215915698352,2.59596318502222,13.5872357316304,24.2306376234783,14.699737138011,862.544835531,325.033481338,537.511354193,150.341349718,109.043000351,212.260373864,185.483862592,0.863012670280335,0.829676983635878,0.875424896957382,0.840910330509301,0.866551039857864,0.820309836328337,0.848024275660286,477.867226890765,NA,3.4,-1588.40272248007
1986,"Campbell + Lynchburg",404.586857142857,211.189285714286,193.397571428571,94.3117142857143,111.987857142857,97.9818571428572,110.078142857143,13.9865937959726,20.6838425248033,7.2525469972033,2.49509001802222,13.3729640535326,23.9321284523913,14.5337075328022,836.409494091,329.885528462,506.523965629,129.663643764,114.90293811,200.624722972,199.778047343,0.87511584528909,0.845356054054326,0.889308795004363,0.835874741849765,0.909507099111792,0.817344322605889,0.875900579896198,-94.4571428571357,NA,3.4,-1588.40272248007
1986,"Caroline",123.213666666667,56.6446666666667,66.569,27.439,22.9003333333333,33.9083333333333,33.6353333333333,14.3001150274384,21.1722831874426,7.39018770171978,2.42179589693333,13.6677413418261,24.4034544652174,14.8836024845824,953.526898272,432.2705305,521.256367772,160.499976372,158.845374739,288.081087964,163.181480931,0.843562767349548,0.814692447479549,0.8633509632706,0.840685693433364,0.869184559180782,0.760191397570935,0.865153451448646,805.01512605043,NA,3.4,-1588.40272248007
1986,"Charles City",850.993,487.812,363.181,125.974,221.325,254.785,226.508,15.2694966834959,21.964298252694,8.53791049029121,3.62423195773333,14.3767496023587,25.3300367378261,16.020242235978,968.806128389,455.570788155,513.235340234,181.517689546,144.267472067,334.611810406,136.609109973,0.854999892982744,0.839876449679641,0.866046625387098,0.855172854411194,0.854287828567148,0.801465153490901,0.86798483427342,327.236974789928,NA,3.4,-1588.40272248007
1986,"Charlotte",15.388,11.31,4.078,2.683,5.237,5.758,5.219,14.6076793445699,21.3274143390437,7.85102272924725,3.04825385723333,13.8963055153478,24.6393302319565,15.2264756033407,882.224704402,374.991960786,507.232743616,137.134628437,128.915204488,257.495222973,178.806934515,0.865394426584988,0.856488349885514,0.86723543464546,0.832171928646455,0.888307868049934,0.83465056002596,0.867190353464318,171.208403361354,NA,3.4,-1588.40272248007
1986,"Chesapeake",1.97833333333333,1.525,0.961666666666667,0.460333333333333,0.705,0.7825,0.804,16.1986333944493,22.4145300080874,9.94858350271429,4.99243582903333,15.0583481116522,25.6465487575,17.3866800790989,900.507476455,453.007557127,447.499919328,164.796662285,117.666642686,348.592233527,104.180022103,0.832284234924954,0.812433251545389,0.85014528090895,0.818066590717285,0.846141173904734,0.751146197892694,0.85611591269164,1241.27058823531,NA,3.4,-1588.40272248007
1986,"Chesterfield",3244.992,1851.94442857143,1393.04757142857,664.861428571429,671.466,1057.90842857143,865.909714285714,14.6496130826329,21.4037116268907,7.85840410681319,2.95152754881111,13.8936311810435,24.7603299702174,15.2665713869451,1029.712278927,436.287714871,593.424564056,178.341930932,159.794853478,310.07411309,149.850305174,0.858590206659794,0.839900597329918,0.868542367178664,0.847182363850557,0.856586220728108,0.801271717175181,0.881529862133821,295.126050420182,NA,3.4,-1588.40272248007
1986,"Clarke",8.856,4.933,3.923,1.856,2.605,2.536,3.044,12.1072112203178,19.4023725169836,4.77196661982418,-0.194060356755556,11.4890891333696,22.7947347231522,12.8479651444066,800.85377463,330.656508673,470.197265957,144.661787291,156.135993723,204.36660907,187.084871574,0.838208972635369,0.852417991874752,0.820692152858203,0.811932294555783,0.902345912106678,0.812032406691747,0.848095309290478,1725.22016806724,NA,3.4,-1588.40272248007
1986,"Craig",938.246,434.55,503.696,251.541,266.987,207.563,172.875,11.6847994230027,18.486825575082,4.84539950085714,-0.383322692411111,11.2394081303913,21.4519415569565,12.7928258105385,1127.855171434,582.127218085,545.727953349,122.030348771,196.633087372,334.837150094,286.218910747,0.843170914110288,0.794342207238349,0.88399957417302,0.846993950292694,0.855929033390427,0.786148964091473,0.776861492862816,273.784873949591,NA,3.4,-1588.40272248007
1986,"Culpeper",11.538,7.698,3.84,2.12,3.37,4.504,2.219,13.3056953665699,20.3565281928251,6.21612170060989,1.25865995062222,12.8699985715109,23.5519951438043,13.9254937083297,979.508157556,429.522766205,549.985391351,138.589132715,152.293907328,273.446995125,185.574584251,0.840235656137001,0.796172927940928,0.867707715822835,0.833350686281558,0.873719896136539,0.74444656699825,0.830439635517571,1004.68403361346,NA,3.4,-1588.40272248007
1986,"Dickenson",105.805,57.06925,48.73575,23.26475,27.30925,27.973,28.6025,12.8383545738795,19.584133849929,6.05551057653297,0.745579125755556,12.2724849938043,22.4155967021739,14.0394661301758,1002.803748112,524.512920977,478.290827135,206.24820204,199.75563337,251.784324808,337.425952746,0.780737017035942,0.779166962028136,0.78006055083018,0.764267101251607,0.796425280276549,0.781868416375755,0.770566656524917,-153.015126050413,NA,3.4,-1588.40272248007
1986,"Dinwiddie, Colonial Heights + Petersburg",254.285,137.944,116.341,55.949,65.341,71.0935,70.699,14.8423933729479,21.5338170585355,8.11420362315385,3.1716873367,14.0094307498261,24.9104024675,15.5732645790879,1072.979470817,486.981068872,585.998401945,172.976505624,157.203727058,359.566578136,150.822009613,0.860804646434066,0.846931482689377,0.868566021225656,0.846828087951671,0.863760384030829,0.814712296491956,0.853553121477471,-429.773109243687,NA,3.4,-1588.40272248007
1986,"Fairfax, Fairfax City + Falls Church",10.2573333333333,3.247,7.01033333333333,3.87333333333333,3.05166666666667,1.142,1.133,13.2287905582521,20.4246641242131,5.99337922544505,0.899386480477778,12.6148268512826,23.8008644731522,13.9173909593846,823.773173329,385.495864625,438.277308704,167.53326984,141.275527216,248.219595515,197.90955451,0.827496104036037,0.828636539437105,0.824267376505458,0.802355806313704,0.870474317132723,0.793459655034,0.827949610386325,-277.127731092412,NA,3.4,-1588.40272248007
1986,"Fauquier",0,0,0,0,0,0,0,12.7021970685616,19.8538367918634,5.51126262150549,0.538017533188889,12.1700408645761,23.1561858172826,13.4798070945385,895.007193453,389.145015485,505.862177968,150.784553674,158.339874258,240.063355807,186.713110237,0.835246706772229,0.824262995127157,0.840615318947928,0.815894744066303,0.884121856476229,0.777536841858283,0.83215082911578,452.134453781531,NA,3.4,-1588.40272248007
1986,"Fluvanna",0,0,0,0,0,0,0,13.9603187985178,20.7457559794317,7.13759899573077,2.26834964747778,13.3883710592717,23.9609849379348,14.3867576894176,858.749450882,382.96825755,475.781193332,119.095586426,117.1712702,271.279197515,163.29723887,0.86042239920506,0.821715077084878,0.885357444485293,0.854629073536083,0.886852131047505,0.777568512910264,0.848987962088921,27.4100840336251,NA,3.4,-1588.40272248007
1986,"Frederick + Winchester",119.242,58.37,60.872,36.5145,37.9635,25.661,19.8675,11.6207867354438,18.8768300626776,4.32487503828022,-0.591095283833333,11.1308193956848,22.0988480347826,12.3664630144286,847.627781304,339.060022787,508.567758517,150.412031951,165.490327252,202.863578382,197.448975105,0.824940223672608,0.809768439460924,0.828168080362083,0.829039352661558,0.884024067747738,0.757260783096464,0.816260353695726,779.045378151272,NA,3.4,-1588.40272248007
1986,"Giles",11745.9205,6032.073,5713.8475,2627.5055,2887.928,3067.9605,3051.018,11.467665613537,18.2404704679508,4.65764754563736,-0.596570021,10.9247172376739,21.2023929809783,12.640852042989,881.238519203,473.979138452,407.259380751,118.515378576,202.975092164,245.222578443,241.932665582,0.819718042104508,0.778570151023352,0.857073709107013,0.822480234925634,0.850650134245203,0.758989656709893,0.771041116823715,515.188235294127,NA,3.4,-1588.40272248007
1986,"Goochland",6.425,4.299,2.126,1.413,2.146,2.146,2.153,14.1507412310055,20.9572031318197,7.30688118787912,2.39725037403333,13.51707303725,24.1979893386957,14.6404408861868,963.698845939,434.941419847,528.757426092,141.337295147,167.049584506,281.279504121,168.111928816,0.85650884666458,0.82797720610337,0.877287419407208,0.833252449441998,0.860088832433464,0.802164927350948,0.854804342080665,1742.46218487398,NA,3.4,-1588.40272248007
1986,"Grayson",1.096,0.428,0.668,0.239,0.43,0.123,0.273,11.1773086132247,17.4964959571257,4.82340045974176,-0.0704131906888889,10.4479295918478,20.458343068087,12.1197505025165,943.471453301,468.136062538,475.335390763,132.474004732,204.78947889,236.944121762,252.543900805,0.825331875016914,0.781683281380069,0.858315694023777,0.845583397044698,0.827488642403872,0.76505850417137,0.817057285940284,-161.109243697469,NA,3.4,-1588.40272248007
1986,"Greensville + Emporia",0.124,0.124,0,0,0,0.124,0,15.2796961229699,21.8246183878087,8.69881274678571,3.80619772573333,14.2968990762826,25.2455521293478,16.119709875011,1060.534327379,526.048938215,534.485389164,165.408793425,149.027317145,419.009122782,136.579079679,0.872988321662297,0.870027740331214,0.871947768427511,0.852569949736066,0.88003900302497,0.84088500955033,0.856579211051373,705.295798319335,NA,3.4,-1588.40272248007
1986,"Halifax",13.3165,7.633,5.6835,2.2365,3.8165,3.8885,3.642,14.5852034666931,21.2730255975902,7.86063506035165,3.07918722028889,13.821674243837,24.5808380909783,15.2720592104835,923.114536298,417.201142366,505.913393932,129.256650817,152.122456091,281.302448142,188.823587283,0.863949915648765,0.857708830607625,0.865971151955457,0.843210994823236,0.889087353679291,0.837090397785639,0.866646333373901,312.70924369749,NA,3.4,-1588.40272248007
1986,"Hampton",0,0,0,0,0,0,0,15.8897635200411,22.2592603323934,9.48526947245604,4.35984597655556,14.6901209107065,25.5877232454348,17.1776986882198,905.032372779,449.741312725,455.291060054,175.991364504,112.242478512,352.340362226,113.625967646,0.861834130549445,0.857111228222029,0.865049924338007,0.852612271868289,0.858471224694235,0.820314167760605,0.863749048967283,753.146218487407,NA,3.4,-1588.40272248007
1986,"Hanover",1214.87633333333,802.062333333333,412.814,266.554,405.726,402.285333333333,398.218333333333,14.5157225434521,21.329423765235,7.66458340286813,2.71778121602222,13.8772541146304,24.5911926203261,15.1046355412527,959.117571426,430.661054898,528.456516528,161.958556965,166.465043218,285.956324349,151.086962211,0.848731391080983,0.822551822403232,0.866861064314002,0.842605855120854,0.853818185634601,0.783903547770213,0.863370432222216,1134.98319327733,NA,3.4,-1588.40272248007
1986,"Henrico",396.644,216.717,179.927,80.225,108.398,108.52,106.492,14.8662255988575,21.647586738071,8.0476042336044,3.11940969546667,14.1030085430761,25.0052386563043,15.4930676313846,979.783194841,441.632765098,538.150429743,173.682184481,157.016604187,309.622770844,143.68984077,0.850138021008633,0.82728642395212,0.865864088166188,0.847726670286901,0.852868968990932,0.782867359884344,0.87315072366051,392.435294117664,NA,3.4,-1588.40272248007
1986,"Henry + Martinsville",1665.5769,892.8859,772.691,370.5614,396.2979,474.0526,411.7949,14.1739506921479,20.8005128511913,7.51097885091209,2.74416840983333,13.4543740482717,24.0199501376087,14.8120149831758,961.495739945,464.955868137,496.539871808,116.009992978,144.170228672,293.557284833,235.363507561,0.851380065973224,0.817984897089357,0.87726634856028,0.855144443878228,0.854060272305665,0.814966002312993,0.835279086084655,234.243697479004,NA,3.4,-1588.40272248007
1986,"Highland",965.155,449.95,515.205,272.225,243.95,219.2,198.6,9.63033053209041,16.3346997173716,2.88912415348352,-2.15763114977778,8.89637446404348,19.2348318307609,10.7860961493846,1075.038454388,474.478915342,600.559539046,133.917135746,223.669922135,251.765578701,224.111730435,0.831044601662475,0.784757412169309,0.864349174731534,0.813286454739173,0.850805233352433,0.760370111531896,0.761730033297315,5.36974789917187,NA,3.4,-1588.40272248007
1986,"Isle of Wight",4555.80933333333,2293.018,2262.79133333333,1116.044,1094.16366666667,1196.248,1195.45166666667,15.8119460306082,22.1088242467104,9.48046958254945,4.48673416291111,14.6854522582391,25.417122813587,16.9222124766703,885.0178949,435.891700425,449.126194475,164.577186255,109.353852764,347.885898535,114.536564873,0.851517185642662,0.846332471161618,0.855468323866606,0.837827724270689,0.860039916225904,0.800340472503775,0.8734410666805,1623.41512605043,NA,3.4,-1588.40272248007
1986,"James City + Williamsburg",335.429,241.385,94.044,66.826,85.131,137.092,143.283,15.5150891714712,22.0972762039727,8.89673627615385,3.91145442047778,14.5603109915435,25.3880609886957,16.4634349255824,970.250806672,480.554716404,489.696090268,188.609254386,135.54925128,364.347941444,125.269427329,0.859591777670927,0.850799238908527,0.866400236875897,0.858489881422848,0.849777485001417,0.818967153368976,0.860570522442349,878.853781512626,NA,3.4,-1588.40272248007
1986,"King George",274.8015,207.7575,67.044,38.9665,87.324,106.88,101.9935,14.1427939945342,21.087495784612,7.15993450231319,2.14704429656667,13.4300636092717,24.4034014869565,14.7607435888022,926.284216381,436.772043927,489.512172454,163.437203793,143.195052044,306.918779924,174.081251603,0.851293294151182,0.842465293952143,0.857973411635788,0.836491897664245,0.887538994563714,0.795413587015188,0.865300121357319,1091.56638655463,NA,3.4,-1588.40272248007
1986,"King William",6181.238,3191.917,2989.321,1492.738,1628.164,1591.574,1574.459,14.941325692526,21.7336815865902,8.11164916168132,3.12812730974444,14.2940822903152,24.9706152202174,15.6222257174066,942.938272277,422.551899577,520.3863727,182.753646622,150.064494846,288.001178704,161.958031537,0.852098447449866,0.8310697714595,0.866288395855238,0.852019688414372,0.852207115647181,0.793412545220194,0.86358082875033,44.8857142857248,NA,3.4,-1588.40272248007
1986,"Lee",26.706,13.793,12.913,5.833,7.479,6.815,5.919,13.2771777483808,19.8843479416995,6.63370442213187,1.2948146681,12.5639073374674,22.8629408258696,14.6170095965275,1029.569695078,510.818247015,518.751448063,243.603962945,182.410113196,248.2303576,370.988386052,0.811336124238395,0.80204803763289,0.818631892881579,0.824633798651249,0.809181407887566,0.826849605095707,0.756242304896336,-558.784873949575,NA,3.4,-1588.40272248007
1986,"Loudoun",10.3105,5.988,4.3225,1.837,3.0665,2.982,2.202,12.3595993500521,19.6626897945902,5.01638203493956,-0.0367116268666666,11.7221930605435,23.0903606011957,13.0436711777912,802.589627404,340.46954686,462.120080544,160.523715802,166.274433023,190.370544685,213.300837381,0.837736348796363,0.851217576040963,0.82125929924687,0.811647295702023,0.8861567158941,0.821949952619755,0.841506541033133,1599.30588235297,NA,3.4,-1588.40272248007
1986,"Louisa",24.559,14.222,10.337,4.792,5.666,7.735,5.654,13.8275828476247,20.7303047760656,6.88693387562088,1.96915363213333,13.2864261075326,23.9670943433696,14.3351651084505,953.415159444,412.870201852,540.544957592,134.244841209,142.634995809,271.423523007,174.910805399,0.854378220420812,0.81329968613986,0.879915269037642,0.842998160155261,0.861381869313566,0.78282839104877,0.848879676663057,56.9478991596757,NA,3.4,-1588.40272248007
1986,"Mecklenburg",1282.775,699.952,582.823,268.616,358.48,330.184,378.296,15.0275999595342,21.6642449570929,8.35448987957143,3.48832988871111,14.1339721099348,24.9977935170652,15.8612338886484,996.718544916,452.932166514,543.786378402,148.239813167,153.827766411,340.07878252,166.203176616,0.876294662565255,0.876967349865719,0.872712125963291,0.863680821546299,0.88134901029827,0.850548273761709,0.875548783371224,-153.122689075624,NA,3.4,-1588.40272248007
1986,"Montgomery + Radford",2295.32575,1154.93475,1140.391,558.752,519.04375,603.224,488.8695,11.5848982440932,18.479094539235,4.65282174952747,-0.698781666566667,11.2259935359348,21.4652280976087,12.8243421681758,884.879375001,463.54213918,421.337235821,107.231789851,194.329407467,226.55598564,247.313699052,0.815032479688239,0.766641042263083,0.857637719543986,0.800321921766268,0.824328465632213,0.752068737455499,0.776258794334834,580.566386554632,NA,3.4,-1588.40272248007
1986,"Nelson",178.33,79.236,99.094,43.031,59.058,34.318,32.504,13.8131535343151,20.553086835071,7.03618763300549,2.20365694892222,13.1709210971848,23.7344312154348,14.4191301649231,977.445653716,408.227917371,569.217736345,129.983850915,145.411339053,240.678776432,224.976472744,0.849223876581123,0.801073049663601,0.877268394014487,0.822113496283316,0.857466857758924,0.775869731156764,0.831545355724143,967.458823529425,NA,3.4,-1588.40272248007
1986,"Newport News",0,0,0,0,0,0,0,15.8897635200411,22.2592603323934,9.48526947245604,4.35984597655556,14.6901209107065,25.5877232454348,17.1776986882198,905.032372779,449.741312725,455.291060054,175.991364504,112.242478512,352.340362226,113.625967646,0.861834130549445,0.857111228222029,0.865049924338007,0.852612271868289,0.858471224694235,0.820314167760605,0.863749048967283,1487.41344537816,NA,3.4,-1588.40272248007
1986,"Norfolk",22.798,13.3962,9.4018,4.801,6.0504,6.7062,6.5064,16.3317155045397,22.3375780555027,10.2928537087912,5.28029128084444,14.875703496163,25.564349043587,17.8661073635714,806.20829323,415.189509833,391.018783397,147.727112656,99.751862732,331.612788687,80.677875646,0.85524804730199,0.841863477309634,0.867857408445981,0.856967285317618,0.852891482258516,0.787450620466178,0.873708428348258,375.32773109245,NA,3.4,-1588.40272248007
1986,"Northampton",38.47775,21.02,17.45775,6.11275,7.9665,10.33525,10.8915,15.3151620656329,21.4624947394918,9.13405283862088,3.95130600195556,13.7782663265435,24.8362866121739,16.7283818992637,863.447535258,411.774978113,451.672557145,189.621817721,75.849599896,336.051963868,107.558957107,0.858204882123556,0.853650936135596,0.860333078154537,0.842451051515305,0.836667821025917,0.810343004988903,0.851665628601582,547.173109243706,NA,3.4,-1588.40272248007
1986,"Northumberland",274.127333333333,404.763,4.28533333333333,0.447666666666667,97.938,228.153,149.273,14.7284953003397,21.3876488574863,8.03275298738462,2.93077966982222,13.7535867410326,24.708889463587,15.7153539239231,894.920430936,417.152237361,477.768193575,176.717619047,101.110193242,314.639166995,143.548858053,0.851033835492287,0.836304436357377,0.861856726375751,0.850818682681678,0.842458446803667,0.804052099363716,0.850040421537615,276.03529411766,NA,3.4,-1588.40272248007
1986,"Nottoway",10.292,5.517,4.775,2.287,2.091,3.123,2.325,14.4004015444767,21.1147989953771,7.64911179989011,2.75692838836667,13.6301053403043,24.4654327940217,15.0649271322198,1079.312646715,444.096489192,635.216157523,172.036311074,153.09530252,317.100716687,154.5979645,0.870560351437172,0.858832207857611,0.873940505481151,0.846017690177791,0.868183742744629,0.839529285772157,0.858652286845345,483.373109243708,NA,3.4,-1588.40272248007
1986,"Orange",4.012,3.0725,0.9395,0.385,1.028,1.785,1.1825,13.5313491458027,20.5324074693005,6.49182346887912,1.54495037758889,13.08664824125,23.7487616997826,14.0929027606593,1001.414943085,444.628050243,556.786892842,127.235968279,152.590426552,284.7940059,184.313653558,0.855829954567203,0.816953877454639,0.881391557350215,0.839788741190079,0.877780155176772,0.781949410247173,0.839032522824319,188.484033613458,NA,3.4,-1588.40272248007
1986,"Page",52.4725,53.51,25.7175,12.2275,26.045,26.84,27.15,12.108865393189,18.8305398518415,5.35025865729121,0.381584688544444,11.5182675202826,21.8453528536957,12.7803679041319,954.509309966,355.060872847,599.448437119,120.029982473,149.75039087,214.932920025,174.768017468,0.840559904356622,0.778815060624569,0.868068889721816,0.81597326732018,0.849642326381502,0.75060742366404,0.800269983844984,904.178151260512,NA,3.4,-1588.40272248007
1986,"Patrick",37.5513333333333,19.9733333333333,17.578,8.38066666666667,9.677,10.0113333333333,10.0266666666667,13.5033704128356,20.0037395306284,6.96728498120879,2.17626029113333,12.7903777573261,23.1103916520652,14.1623811845055,1106.698610854,517.560294082,589.138316772,131.318996787,168.969592445,300.581150312,306.502584254,0.843736227752947,0.799078526224273,0.875323435523326,0.839888088715726,0.827262050065178,0.780897101684199,0.80546962953573,684.460504201689,NA,3.4,-1588.40272248007
1986,"Pittsylvania + Danville",1094.91475,563.22375,531.691,256.274,268.24625,280.948,273.01425,14.1350672825288,20.8146453145027,7.41878827235714,2.64653081175556,13.468058972337,24.0407884077174,14.8205937450879,908.152393679,413.535824979,494.6165687,126.60191738,136.301487867,261.161361888,218.317456421,0.849719746099243,0.813246237500947,0.875360313199625,0.830209427480456,0.880418490405766,0.79561033129853,0.845472943941623,-51.2890756302422,NA,3.4,-1588.40272248007
1986,"Portsmouth",183.843,88.752,95.091,49.061,43.893,45.906,38.494,16.3312140132384,22.5354293573934,10.0929095737857,5.10429033667778,15.0044316169239,25.807502086413,17.6588167515934,805.727357056,390.687576384,415.039780672,165.348426466,117.412426905,286.53056416,90.461869915,0.867624927648721,0.871763026080518,0.862333250948758,0.847347893933735,0.867043814176812,0.845048908887191,0.877361692629024,1165.37647058825,NA,3.4,-1588.40272248007
1986,"Prince Edward",15.151,1.188,13.963,3.42,0.582,0.582,0.82,14.4117363710247,21.1805093494699,7.60577233225824,2.7562609163,13.7362750880543,24.4987193292391,14.9882305691099,852.05934561,342.450918069,509.608427541,156.00764254,126.218969225,228.513104371,159.356636758,0.860442919881902,0.849416594158887,0.858943274815606,0.836768059994927,0.883090417651489,0.829704028246581,0.84766165279082,289.364705882363,NA,3.4,-1588.40272248007
