"Year","County","usage_wy","usage_w","usage_c","usage_wn","usage_sp","usage_sm","usage_fa","Tmean_wy","Tmean_w","Tmean_c","Tmean_wn","Tmean_sp","Tmean_sm","Tmean_fa","TotalP_wy","TotalP_w","TotalP_c","TotalP_wn","TotalP_sp","TotalP_sm","TotalP_fa","gini_wy","gini_w","gini_c","gini_wn","gini_sp","gini_sm","gini_fa","BEA_PI_DT","GDP_PC_Change","EnergyPrice","ElectricitySales","EnergyProduction"
1992,"Accomack",0,0,0,0,0,0,0,13.8740027820191,19.5752256778415,8.17277988619672,5.4131366306044,11.7113244232391,22.7271517530435,14.8310652238462,1098.35309689,668.51716458,429.83593231,206.285950432,249.500888285,366.22365162,301.831452642,0.842680672637099,0.809859789471334,0.874950181997741,0.849683104466368,0.851730392786288,0.771527835256617,0.859044013396354,-9.83361344537076,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Alexandria ",122942.77,64405.76,58537.01,28382.49,28453.2,33633.44,35892.03,12.7143657118798,19.0246605857596,6.404070838,3.5145688538022,11.0987203038804,22.3241005092391,13.1312820639341,1040.251968618,593.172597501,447.079371117,244.499535152,268.194320275,283.712955387,303.446048509,0.825875543500717,0.798955054604281,0.850294160421996,0.824791915382969,0.830725344822644,0.787700367169779,0.80873096069636,-3290.76302521006,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Buckingham",0,0,0,0,0,0,0,13.4714483275328,19.5420032991913,7.40089335587432,4.75220214471429,12.0984918761087,22.7893789283696,13.4729635063077,973.337947424,544.771132902,428.566814522,282.156367758,274.40304394,219.354953864,308.683974456,0.83340798008843,0.803539517339766,0.860072769060532,0.834225035168969,0.826959461076406,0.80767706084672,0.804169651210704,275.576470588241,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Caroline",0,0,0,0,0,0,0,13.4971102973552,19.5626654900109,7.43155510469945,4.66855873414286,12.1212940727717,22.6961060721739,13.8131906356374,1010.992219498,551.184604411,459.807615087,264.865370908,256.917984183,304.676788389,232.825554696,0.837078795356987,0.798935542646359,0.871252424508124,0.850671604923336,0.848542807993548,0.783786411385665,0.804529436734297,-1572.80672268907,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Chesapeake",165749,86798,78951,42143,37639,48125,38702,15.3887691459044,21.192205264847,9.58533302696175,7.02050090224176,13.7824183949348,24.205251423913,16.3755396639451,1225.95620166,770.922467247,455.033734413,230.991086713,228.066366135,513.519879186,314.8868211,0.851349026798717,0.816842718350493,0.883512074974255,0.872282337810228,0.822407728560252,0.788671301749333,0.866746138446262,-687.3075630252,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Chesterfield",318277.546,167948.59,150328.956,77933.368,84444.16,87414.16,65933.43,13.8395301281284,20.0000907492787,7.67896950697814,5.06026052489011,12.4892921781304,23.1984773208696,14.3350982631868,988.282853989,524.360171192,463.922682797,241.233521899,307.55827106,286.02241474,180.347075622,0.844764377764041,0.80201261579278,0.880545184350748,0.856347429442917,0.854581926405826,0.77964160802424,0.827019458271636,-1085.77983193276,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Fauquier",0,0,0,0,0,0,0,12.1849308325109,18.4287868109344,5.94107485408743,3.04922181414286,10.7440130021196,21.6535488065217,12.4683157138462,1074.670676712,629.608506485,445.062170227,241.32189055,282.689826288,301.958155199,310.64487935,0.838937597954535,0.812019049093062,0.864226575698956,0.839931063885069,0.8444575719593,0.7994388603722,0.831173078739854,-2008.98991596638,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Fluvanna",45119.27,20267.78,24851.49,13612.97,9703.75,11143.67,6136.6,13.1666815988306,19.3474651260164,6.98589807164481,4.27140964338462,11.7896123866304,22.5804431307609,13.2762506006593,959.162211734,544.845266236,414.316945498,268.596313542,242.214639736,240.414896556,298.276119393,0.836641156033789,0.812114047065562,0.858003149497175,0.829663017433169,0.859383766808911,0.769360064549289,0.836159259025449,101.833613445385,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Giles",73182.786,36762.384,36420.402,16603.61,18093.513,19409.233,24869.004,11.2829301004372,17.0328932551366,5.53296694573771,3.08805776759341,9.85208195463044,19.9376362463043,11.5869230782418,1032.236124128,575.126653857,457.109470271,275.826574078,311.646014495,306.246763386,187.203480166,0.827786782600263,0.77358302278682,0.873755422725172,0.85262357601086,0.75741662834035,0.785921769728094,0.839441547038854,-235.991596638649,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"Halifax",4.863,4.118,0.745,0.316,1.258,2.526,1.285,13.8675266838743,19.802167321847,7.93288604590164,5.56317903305495,12.4552308335543,22.978624178913,13.9933289780549,941.822821809,537.306296515,404.516525294,260.312857375,252.112585736,256.994921481,295.529802826,0.850992819368142,0.806798669066689,0.890576293253537,0.88161719184362,0.83417070128319,0.802253631073903,0.834530993295751,-6.78823529411068,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
1992,"King George",0,0,0,0,0,0,0,13.3287472914098,19.4114162943825,7.24607828843716,4.43711979154945,11.778666313913,22.632070336413,13.6571617477912,1055.331239607,588.962998424,466.368241183,262.553939201,260.244761469,316.572737692,257.720424633,0.844982853029992,0.81799989002081,0.870943071121686,0.84802955160256,0.861658709431408,0.793574136734233,0.815200217242362,-804.959663865539,0.2,0.0140285923752266,-1915.46224340206,81.7518328445802
